Geoname ID;Name;ASCII Name;Alternate Names;Latitude;Longitude;Feature Class;Feature Code;Country Code;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;Country;Coordinates
712441;Berdychiv;Berdychiv;Berdichen,Berdichev,Berdichiv,Berdiciv,Berditschew,Berdychiv,Berdyciv,Berdycivas,Berdyciw,Berdyczow,Berdyczów,Berdytchiv,Berdytjiv,Berdytschiw,Berdytsiv,Berdytsjiv,Berdytšiv,Berdyčiv,Berdyčivas,Berdyčiw,Berdîciv,Berdıçiv,beleudichiu,berudichifu,bie er ji qie fu,brdychyf,brdyzb,byrdytshyf,Бердичев,Бердичив,Бердичів,Բերդիչև,בערדיטשעוו,ברדיצב,بردیچیف,بيرديتشيف,ベルディチフ,別爾基切夫,베르디치우;49.89928;28.60235;P;PPLA2;UA;;27;;;;86250;;250;Europe/Kiev;2014-10-01;Ukraine;49.89928, 28.60235
712886;Balta;Balta;Balta,Balta i Ukraina,Bałta,ba er ta,balta,balta  awkrayn,Балта,Բալտա,بالتا,بالتا، اوکراین,巴爾塔;47.93548;29.61982;P;PPLA2;UA;;17;;;;19220;;123;Europe/Kiev;2014-11-05;Ukraine;47.93548, 29.61982
713203;Armyans’k;Armyans'k;Armjans'k,Armjansk,Armyans'k,Armyansk,Armyans’k,Армянск,Армянськ;46.10919;33.69206;P;PPL;UA;;11;8449689;;;26000;;16;Europe/Simferopol;2013-01-27;Ukraine;46.10919, 33.69206
713749;Okhtyrka;Okhtyrka;Achtyrka,Akhtirka,Akhtyrka,Okhtirka,Okhtyrka,Ахтырка,Охтирка;50.31036;34.89879;P;PPLA2;UA;;21;;;;49818;;111;Europe/Kiev;2014-07-08;Ukraine;50.31036, 34.89879
686762;Ivano-Frankove;Ivano-Frankove;Imeni Ivana Franko,Ivana Franko,Ivano-Frankove,Ivano-Frankovo,Janow,Janów,Yanov,Yanuv,Івано-Франкове,Ивано-Франково;49.91978;23.72913;P;PPL;UA;;15;;;;6223;;307;Europe/Kiev;2013-02-14;Ukraine;49.91978, 23.72913
687245;Zhashkiv;Zhashkiv;Zasashkhov,Zaskiv,Zhashkiv,Zhashkov,Жашков,Жашків;49.24545;30.1102;P;PPLA2;UA;;01;;;;15264;;236;Europe/Kiev;2014-11-05;Ukraine;49.24545, 30.1102
687790;Железный порт;Zheleznyj port;Zaliznij port,Zhelezny Port,Zheleznyj port,Zheleznyy Port,Zhelzeny Port,Железный порт,Залізний порт;46.11667;32.28333;P;PPL;UA;UA;08;;;;1528;;0;Europe/Kiev;2012-12-01;Ukraine;46.11667, 32.28333
689834;Verkhnya Rozhanka;Verkhnya Rozhanka;Rozhanka Vizhna,Verkhnja Rozhanka,Verkhnjaja Rozhanka,Verkhnya Rozhanka,Verkhnyaya Rozhanka,Верхня Рожанка,Верхняя Рожанка;48.7805;23.51545;P;PPL;UA;;15;;;;1134;;707;Europe/Kiev;2012-05-06;Ukraine;48.7805, 23.51545
691179;Truskavets;Truskavets;Truskavec,Truskavec',Truskavets,Truskawiec,Трускавец,Трускавець;49.27837;23.50618;P;PPL;UA;;15;;;;26600;;356;Europe/Kiev;2013-01-10;Ukraine;49.27837, 23.50618
691606;Terny;Terny;Terni,Terny,Tërny,Терни;50.98916;33.9707;P;PPL;UA;;21;;;;3661;;138;Europe/Kiev;2012-11-08;Ukraine;50.98916, 33.9707
692975;Stakhanov;Stakhanov;Kadijewka,Kadiyevka,Ssergo,Stachanow,Stakhanov,Стаханов;48.56818;38.64352;P;PPL;UA;;14;;;;84425;;217;Europe/Zaporozhye;2014-06-05;Ukraine;48.56818, 38.64352
693176;Solotvyno;Solotvyno;Aknaszlatina,Solotvina,Solotvino,Solotvyna,Solotvyno,Солотвино;47.94604;23.87035;P;PPL;UA;;25;;;;8931;;286;Europe/Uzhgorod;2012-06-06;Ukraine;47.94604, 23.87035
693581;Slavuta;Slavuta;Slavuta,Slawuta,Sslawuta,Славута;50.30155;26.86506;P;PPLA2;UA;;09;;;;33080;;218;Europe/Kiev;2014-09-05;Ukraine;50.30155, 26.86506
694320;Shchebetovka;Shchebetovka;Otus,Otuz,Otuzy,Shchebetovka,Shebetovka,Shhebetovka,Щебетовка;44.93821;35.158;P;PPL;UA;;11;;;;3213;;77;Europe/Simferopol;2015-08-07;Ukraine;44.93821, 35.158
694715;Sedniv;Sedniv;Cedniv,Cеднів,Sednev,Sedniv,Sednëv,Седнев;51.64473;31.56497;P;PPL;UA;;02;;;;1222;;138;Europe/Kiev;2012-02-02;Ukraine;51.64473, 31.56497
695798;Rozsypne;Rozsypne;Rassypnoy,Rassypnoye,Rozsipne,Rozsypne,Розсипне;48.14966;38.57619;P;PPL;UA;;05;;;;4911;;250;Europe/Kiev;2014-06-05;Ukraine;48.14966, 38.57619
696743;Pokotylivka;Pokotylivka;Pokatilovka,Pokotilivka,Pokotilovka,Pokotylivka,Покотилівка;49.91343;36.17511;P;PPL;UA;;07;;;;9962;;153;Europe/Kiev;2014-01-12;Ukraine;49.91343, 36.17511
697325;Petrove;Petrove;Petrova,Petrove,Petrovo,Петрове,Петрово;48.32467;33.25617;P;PPLA2;UA;;10;;;;8252;;104;Europe/Kiev;2014-11-05;Ukraine;48.32467, 33.25617
698825;Obertyn;Obertyn;Obertin,Obertyn,Обертин;48.70032;25.17012;P;PPL;UA;;06;;;;3264;;294;Europe/Kiev;2012-01-18;Ukraine;48.70032, 25.17012
701845;Mareyka;Mareyka;Maryinka,Mar'inka,Mareyka,Mar’inka,Mar”yinka,Марьинка,Мар’їнка;47.94527;37.50544;P;PPLA2;UA;;05;;;;0;;139;Europe/Kiev;2014-07-08;Ukraine;47.94527, 37.50544
702486;Lyubar;Lyubar;Ljubar,Lyubar,Любар;49.92045;27.75918;P;PPLA2;UA;;27;;;;2351;;236;Europe/Kiev;2014-10-01;Ukraine;49.92045, 27.75918
702612;Lukiv;Lukiv;Lukiv,Lukov,Lukuv,Луків;51.0521;25.40059;P;PPL;UA;;24;;;;3043;;177;Europe/Kiev;2012-07-04;Ukraine;51.0521, 25.40059
702760;Lozova;Lozova;Losowa,Losowaja,Lozova,Lozovaja,Lozovaya,Lozowa,luo zuo wa,Łozowa,Лозова,Лозовая,Լոզովայա,洛佐瓦;48.88937;36.31755;P;PPLA2;UA;;07;;;;62311;;185;Europe/Kiev;2014-06-27;Ukraine;48.88937, 36.31755
702972;Lysychans’k;Lysychans'k;Lisichans'k,Lisichansk,Lysychans'k,Lysychans’k,Лисичанск,Лисичанськ;48.90485;38.44207;P;PPL;UA;;14;;;;111600;;183;Europe/Zaporozhye;2014-06-05;Ukraine;48.90485, 38.44207
704343;Krasnopillya;Krasnopillya;Krasnopilla,Krasnopillja,Krasnopillya,Krasnopol'e,Krasnopol'ye,Krasnopole,Krasnopol’ye,Краснополье,Краснопілля;50.77458;35.25965;P;PPLA2;UA;;21;;;;8603;;175;Europe/Kiev;2014-11-05;Ukraine;50.77458, 35.25965
704573;Kozelets’;Kozelets';Koselez,Kozelec,Kozelec',Kozelets,Kozelets',Kozelets’,Козелец,Козелець;50.91334;31.1214;P;PPLA2;UA;;02;;;;8305;;112;Europe/Kiev;2014-11-05;Ukraine;50.91334, 31.1214
704608;Kivsharivka;Kivsharivka;Kivsarivka,Kivsharivka,Kovsharov,Kovsharovka,Ківшарівка;49.63096;37.68821;P;PPL;UA;;07;;;;19738;;95;Europe/Kiev;2014-01-12;Ukraine;49.63096, 37.68821
705560;Knyazhichi;Knyazhichi;Knjazhichi,Knyazhichi,Княжичи;50.46275;30.78369;P;PPL;UA;;13;;;;5207;;111;Europe/Kiev;2010-07-21;Ukraine;50.46275, 30.78369
706271;Khorostkiv;Khorostkiv;Chorostkow,Chorostków,Horostkiv,Khorostkiv,Khorostkov,Khorostkuv,Хоростків;49.21114;25.92165;P;PPL;UA;;22;;;;7034;;306;Europe/Kiev;2012-01-18;Ukraine;49.21114, 25.92165
706757;Soledar;Soledar;Imeni Karla Libknekhta,Karla Libknekhta,Karlo-Libknekhtovo,Karlo-Libknekhtovsk,Poselok,Soledar,Соледар;48.67935;38.08902;P;PPL;UA;;05;;;;12662;;82;Europe/Kiev;2014-06-26;Ukraine;48.67935, 38.08902
707155;Kalynivka;Kalynivka;Kalinivka,Kalinovka,Kalinovskiy,Kalynivka,Калиновка,Калинівка;49.45389;28.52608;P;PPLA2;UA;;23;;;;19315;;280;Europe/Kiev;2014-12-03;Ukraine;49.45389, 28.52608
708366;Horodyshche;Horodyshche;Gorodishche,Gorodishhe,Horodyshche,Imeni G.I. Petrovskogo,Poselok Imeni G.I. Petrovskogo,Posëlok Imeni G.I. Petrovskogo,Городище;49.28489;31.44513;P;PPLA2;UA;;01;;;;15063;;114;Europe/Kiev;2014-11-05;Ukraine;49.28489, 31.44513
709276;Energodar;Energodar;Ehnergodar,Energodar,Енергодар,Энергодар;47.49865;34.6574;P;PPL;UA;;26;;;;55800;;29;Europe/Zaporozhye;2010-08-16;Ukraine;47.49865, 34.6574
709547;Dublyany;Dublyany;Dobrowlany,Dublany,Dubljani,Dublyany,Дубляни;49.49832;23.38718;P;PPL;UA;;15;;;;2086;;281;Europe/Kiev;2012-01-18;Ukraine;49.49832, 23.38718
710243;Davydivka;Davydivka;Davideni,Davidino,Davidivka,Davidovka,Davydivka,Davydovka,Давидівка;48.12099;25.56461;P;PPL;UA;;03;;;;2981;;404;Europe/Kiev;2012-01-18;Ukraine;48.12099, 25.56461
710400;Chortkiv;Chortkiv;Chertkov,Chortkiv,Chortkov,Chortkuv,Czortkow,Czortków,Tschortkiw,Tschortkow,Чортков,Чортків;49.01709;25.79804;P;PPLA2;UA;;22;;;;28855;394;227;Europe/Kiev;2014-09-05;Ukraine;49.01709, 25.79804
710715;Chornobayivka;Chornobayivka;Chernoayevka,Chernobayevka,Chernovayevka,Chornobaivka,Chornobayivka,Cornobaivka,Чорнобаївка;46.69411;32.55371;P;PPL;UA;;08;;;;8954;;19;Europe/Kiev;2014-12-03;Ukraine;46.69411, 32.55371
710892;Chechel’nyk;Chechel'nyk;Chechel'nik,Chechel'nyk,Chechel’nik,Chechel’nyk,Chel'nik,Chel’nik,Чечельник;48.21509;29.36728;P;PPLA2;UA;;23;;;;5100;;168;Europe/Kiev;2014-10-01;Ukraine;48.21509, 29.36728
712200;Bezlyudivka;Bezlyudivka;Bezljudivka,Bezljudovka,Bezlyudivka,Bezlyudovka,Безлюдовка,Безлюдівка;49.87547;36.26539;P;PPL;UA;;07;;;;9294;;105;Europe/Kiev;2014-01-12;Ukraine;49.87547, 36.26539
712508;Bilozerka;Bilozerka;Belozerka,Belozërka,Bilozerka,Білозерка;46.6248;32.44251;P;PPLA2;UA;;08;;;;9348;;18;Europe/Kiev;2014-12-03;Ukraine;46.6248, 32.44251
712930;Balaklava;Balaklava;Balaclava,Balaklava,Balaklavo,Balaklawa,Baliklava,Baliqlava,Balıklava,Balıqlava,Bałakława,ballakeullaba,barakuravu~a,Балаклава,バラクラヴァ,발라클라바;44.51118;33.59942;P;PPLX;UA;;20;;;;20000;;33;Europe/Simferopol;2015-08-07;Ukraine;44.51118, 33.59942
8468760;Novoyavorivs'k;Novoyavorivs'k;Novojavorivs'k,Novojavorovsk,Новояворовск,Новояворівськ;49.93023;23.57357;P;PPL;UA;;15;;;;28807;;297;Europe/Kiev;2013-02-19;Ukraine;49.93023, 23.57357
687433;Zdovbytsya;Zdovbytsya;Zdolbica,Zdolbitsa,Zdovbicja,Zdovbytsya,Zdołbica,Здовбиця;50.49607;26.24111;P;PPL;UA;;19;;;;4858;;199;Europe/Kiev;2013-01-10;Ukraine;50.49607, 26.24111
687578;Zastavna;Zastavna;Zastavka,Zastavna,Zastazna,Заставна;48.52307;25.84369;P;PPLA2;UA;;03;;;;8536;;239;Europe/Kiev;2014-10-01;Ukraine;48.52307, 25.84369
688052;Yurkivka;Yurkivka;Jurkovka,Urkivka,Yurkivka,Yurkovka,Юрковка,Юрківка;49.01256;31.10125;P;PPL;UA;;01;;;;2887;;142;Europe/Kiev;2014-06-26;Ukraine;49.01256, 31.10125
688127;Yerky;Yerky;Ehrki,Erki,Yerki,Yerky,Ерки,Эрки;48.99062;30.98818;P;PPL;UA;;01;;;;4159;;123;Europe/Kiev;2014-06-27;Ukraine;48.99062, 30.98818
688191;Yelyzavethradka;Yelyzavethradka;Ehlizavetgradka,Elizavetgradka,Yelisavetgradka,Yelizavetgradka,Yelyzavethradka,Елизаветградка,Элизаветградка;48.80381;32.4046;P;PPL;UA;;10;;;;1673;;161;Europe/Kiev;2014-06-26;Ukraine;48.80381, 32.4046
688956;Vorzel’;Vorzel';Dachi Vorzel',Dachi Vorzel’,Vorzel',Vorzel’,Ворзель;50.5444;30.15305;P;PPL;UA;;13;;;;8500;;166;Europe/Kiev;2013-04-04;Ukraine;50.5444, 30.15305
689003;Voronovytsya;Voronovytsya;Voronovicja,Voronovitsa,Voronovitsy,Voronovytsya,Вороновиця;49.10954;28.68078;P;PPL;UA;;23;;;;6389;;287;Europe/Kiev;2012-01-18;Ukraine;49.10954, 28.68078
690247;Velyka Lepetykha;Velyka Lepetykha;Bol'shaya Lepatikha,Bol'shaya Lepetikha,Bolschaja Lepeticha,Bol’shaya Lepatikha,Bol’shaya Lepetikha,Velika Lepetikha,Velikaya Lepetikha,Velyka Lepetykha,Велика Лепетиха;47.17572;33.94362;P;PPLA2;UA;;08;;;;9511;;46;Europe/Kiev;2014-12-03;Ukraine;47.17572, 33.94362
690679;Nyzhni Petrivtsi;Nyzhni Petrivtsi;Nizhniye Petrovtsy,Nizni Petrivci,Nyzhni Petrivtsi,Unter-Petrouts,Нижні Петрівці;48.02847;25.72327;P;PPL;UA;;03;;;;2887;;390;Europe/Kiev;2012-01-18;Ukraine;48.02847, 25.72327
